User Photo,User Name,Rank,Time,text,sentiment
https://lh3.googleusercontent.com/a-/ALV-UjWfVJtW0NwrwNgTAD0C20n-pFzWU_zwU6utE9HFL3kKBVd3Fmpe=w36-h36-p-rp-mo-ba4-br100,Carlos Herraiz,Local Guide · 83 reviews · 9 photos,a year ago,Tables could be a little battery customized and cleaner,4
https://lh3.googleusercontent.com/a/ACg8ocK4yqugWRC_v3z8pMqD4EwZn2b4TPNcYZ66oHxsCBhHNSidUA=w36-h36-p-rp-mo-ba3-br100,Aleksandar Cukic,Local Guide · 51 reviews · 7 photos,4 years ago,Great burgers and affordable prices near 5th av,5
https://lh3.googleusercontent.com/a/ACg8ocJ-LN6FMtTmvAljEqBI2k43DUUQ2rJl9uIDQ9jKoJl1h2sAWgNv=w36-h36-p-rp-mo-ba6-br100,Ken S,"Local Guide · 610 reviews · 2,144 photos",4 years ago,Certified yummy burguer,5
https://lh3.googleusercontent.com/a/ACg8ocKwe_b05owNymoROyBBX8rpqQoLhyLR_jjsEVAHuBsH_Z4bjg=w36-h36-p-rp-mo-br100,Otto Vasquez,1 review,3 months ago,excellent,5
https://lh3.googleusercontent.com/a-/ALV-UjX5Pcjz6kfXEbwCSdjf5i4Z4RIvNqIIO19xuMoivwX_kxT_81p7=w36-h36-p-rp-mo-ba6-br100,Dax Marcell,"Local Guide · 258 reviews · 4,496 photos",4 years ago,It has a limited type of burgers but they are the best.,4
https://lh3.googleusercontent.com/a-/ALV-UjUW2jAv3fFc_rN0JOGrxm8BkYFfDtM61AVNe2PsdiWot8Tf78L4=w36-h36-p-rp-mo-ba5-br100,Daniel Sanchez,Local Guide · 133 reviews · 610 photos,2 years ago,"Nice flavor, not the nest but is good.",4
https://lh3.googleusercontent.com/a/ACg8ocLgVnVxcAdC6W2N9z1v5tB3yEpe8LLeVSppogNmJB8pC184lA=w36-h36-p-rp-mo-ba5-br100,Desmond Goh,Local Guide · 255 reviews · 259 photos,5 years ago,Good burgers and fries than the more overrated burger restaurant options,4
https://lh3.googleusercontent.com/a-/ALV-UjX8XYmuQZoa7a3NmYy6J8vIrxcuTT_DxovFul75BRCJjzgt04Xs=w36-h36-p-rp-mo-ba3-br100,Ervin Antonio Parra Berdugo,Local Guide · 37 reviews · 61 photos,a year ago,"Nice food, the free peanuts are a good detail",4
https://lh3.googleusercontent.com/a-/ALV-UjXd7D0hHAqniSirabuEeRdPDIfIUO00K8wAWg9J1V9vQZybdqBbGw=w36-h36-p-rp-mo-ba5-br100,Rémy Grignon,Local Guide · 502 reviews · 954 photos,6 years ago,Good food. Quick service. Not very clean,4
https://lh3.googleusercontent.com/a-/ALV-UjWsL6C7vE_OOmGW8Q23CwTQV0XioKKLnnOVPzBVAxqf4zUUBAKS=w36-h36-p-rp-mo-ba2-br100,Sajan Abraham,Local Guide · 21 reviews,5 years ago,"Great burgers, and free peanuts. Just awesome",5
https://lh3.googleusercontent.com/a-/ALV-UjVE7WcP--YHRkH-Bj3zAQiK4gemQ92KyDtAtKFEx4dG_q5hhVlfzQ=w36-h36-p-rp-mo-ba4-br100,Hinomaru “Spanky” Rafaat,Local Guide · 201 reviews · 257 photos,a year ago,"Very fast service, seating fairly spaced",4
https://lh3.googleusercontent.com/a/ACg8ocLe68atzFEK3uWd1PFdQZk6-r5r1WF-Qs2mSCUC9ErMA-1TRg=w36-h36-p-rp-mo-br100,Richard Betz,24 reviews · 14 photos,4 years ago,Silas Nacita was right -  very tasty burgers!!! Also friendly staff,5
https://lh3.googleusercontent.com/a/ACg8ocLzkyp_flpRj7poaDIpPONkm0lGgICav-j4PhItX6ggd6bhRzAR=w36-h36-p-rp-mo-ba4-br100,Jiar Fong,Local Guide · 107 reviews · 24 photos,6 years ago,Lots of options for add ons and sizes. Get the minis if you don't have a big appetite.,4
https://lh3.googleusercontent.com/a/ACg8ocI04_T1Oapeau6rlQ_yOlUQFWo-vH3nCxdiCLatPZ6h8xwo3g=w36-h36-p-rp-mo-br100,Yaidelisse Albelo Santiago,4 reviews,3 years ago,GREAT CUSTER SERVICE AND FAST SERVICE TOO. BEST FIVE GUYS I EVER WENT TO.,5
https://lh3.googleusercontent.com/a-/ALV-UjXNVisSYvKj2J3kl2V3iG0gvyPFKkMIYEt2uUgqL0PeGDXAEXGq=w36-h36-p-rp-mo-br100,Shuichi Saihara,1 review,2 years ago,"Burgers were good, fries was tasty",4
https://lh3.googleusercontent.com/a/ACg8ocIzc8yn05SSsU76aEfSSX-ZlXcQTEQPT9LbEoPwYmDoYRlH5A=w36-h36-p-rp-mo-br100,janan ednalino,4 reviews,4 years ago,"Love the burgers esp. the Little Cheeseburger, All the Way!",5
https://lh3.googleusercontent.com/a-/ALV-UjVZQF3bJWJnac58rp7QVYUf9OxDxWgKmaQyo7qXx3b9au0vnJzDLQ=w36-h36-p-rp-mo-ba4-br100,Alisha Calhoun,Local Guide · 155 reviews · 110 photos,6 years ago,Perfect fast food. Love the fries especially!,5
https://lh3.googleusercontent.com/a-/ALV-UjV0FXDplqGAaj44Maigwai-zqdH5pjguZ5caMN1c3zlGJLdFL9oWg=w36-h36-p-rp-mo-ba4-br100,Bojan Hohnjec,Local Guide · 59 reviews · 91 photos,5 years ago,"Great burger, dirtiest food place in NYC.",5
https://lh3.googleusercontent.com/a/ACg8ocK1tsVm08C1PJOz3jq-4ZxqSIv2DiwBQEfG_KqHlELLGciGO-PB=w36-h36-p-rp-mo-ba4-br100,Osman,Local Guide · 113 reviews · 148 photos,6 years ago,Very delicious burger. You should try it,5
https://lh3.googleusercontent.com/a-/ALV-UjVmb99-ujqc5bhY6FuyCqhU43vTGqTTgmT4TltucabBeiEAH584=w36-h36-p-rp-mo-ba4-br100,Gonzalo Sevilla,Local Guide · 192 reviews · 24 photos,6 years ago,"One of my top 5 burguers (qsr) in the States, a most!",5
https://lh3.googleusercontent.com/a-/ALV-UjVIp0U9d6wWacj8xmefHG8bluUDQi8UHlEY4abaq0TDMmoMQYTo0w=w36-h36-p-rp-mo-ba8-br100,Tom Moncho,"Local Guide · 1,096 reviews · 15,218 photos",5 years ago,"Not fancy, but burgers are very good.",4
https://lh3.googleusercontent.com/a-/ALV-UjVnOUuplMbYDAqqcHx-pvI6Wu45Gdha4mqD5_VacE7jjq8J5EBe=w36-h36-p-rp-mo-ba4-br100,Michael Spotti,Local Guide · 78 reviews · 60 photos,6 years ago,Food is great and cashier was super nice explaining everything.,5
https://lh3.googleusercontent.com/a-/ALV-UjWhlnSiYw0EjeGsHeHAxVE7QCb0Y8Zc27EXoBGTWT1Jmhebagml=w36-h36-p-rp-mo-ba5-br100,Tatiana Gonzaga,Local Guide · 268 reviews · 972 photos,6 months ago,Delicious burger!,5
https://lh3.googleusercontent.com/a/ACg8ocKnFVtIGLsiupoOvwz5Gn3E7JcQO-VjQmvZjHO4y0U63TWIMQ=w36-h36-p-rp-mo-ba4-br100,eric averbach,Local Guide · 150 reviews · 3 photos,5 years ago,"Busy location, quick service. Decent burgers.",4
https://lh3.googleusercontent.com/a-/ALV-UjV56d6d48AxIf6ZFB17mHVcQXkbG6_bXJR_y2qv_kdUB9m0_1OwXw=w36-h36-p-rp-mo-ba4-br100,Agustin Palencia,Local Guide · 63 reviews · 63 photos,6 years ago,My favorite place to enjoy an excellent hamburger and fries,5
https://lh3.googleusercontent.com/a-/ALV-UjUrGN9G01UkdPEhUtCZl2FRgH44cOW52fKwZo67OyGAPUzUbzCrcg=w36-h36-p-rp-mo-ba3-br100,Tiago,Local Guide · 38 reviews · 32 photos,2 years ago,Great burger and fries for the price.,5
https://lh3.googleusercontent.com/a-/ALV-UjUeObAiHu3oLVQuz0VvnGX1_oux_dP-_d2VNlhdxf21mOVyivlR=w36-h36-p-rp-mo-ba4-br100,yaşar ozan öztürk,Local Guide · 177 reviews · 209 photos,3 years ago,"Good place to fastfood, hard to find some times",4
https://lh3.googleusercontent.com/a-/ALV-UjUGM0jEO3JeqDUZYgdXK8bo6IH19D0QCIq8VNg9xlTJ3POav9Ib=w36-h36-p-rp-mo-ba2-br100,Nicolas Thuilier,Local Guide · 14 reviews · 4 photos,5 years ago,Best burger near rockfeller Center i have found,5
https://lh3.googleusercontent.com/a/ACg8ocI7sXgTrI-2tNEoYF-LDDyYh9GdgYTR0oRTvE29FRZbPDoj=w36-h36-p-rp-mo-br100,Cr Ime,1 review,6 years ago,I love the cajun fries 48th Street between 6  & Vanderbilt,5
https://lh3.googleusercontent.com/a-/ALV-UjVFg6f30rM1Bce_bG4ODV9qG15HEWiGWnqSdBDbKCUz-26_anBe6Q=w36-h36-p-rp-mo-ba4-br100,Gregory Xcellence (Jayadev),Local Guide · 104 reviews · 213 photos,10 years ago,Quick service and delicious in Midtown. Glad this DC favorite made it to Manhattan.,5
https://lh3.googleusercontent.com/a-/ALV-UjWh6N5yDqynlSaMICPVxJUcCgRASDr3QKpxPWI4FVJE4SfG0xdzvA=w36-h36-p-rp-mo-ba5-br100,Friedrich Prinz,Local Guide · 254 reviews · 132 photos,8 years ago,Good as all five guys and the service was very fast! I can recommend it!,5
https://lh3.googleusercontent.com/a-/ALV-UjUkJHjIzJJGHZ05cyrP0SUPDikw12BRjaXuw0rqyGGt_Ql8zoYc=w36-h36-p-rp-mo-ba5-br100,Dia Mortensen,Local Guide · 318 reviews · 242 photos,8 years ago,Little slow because they do it right.  Food is always really good.,4
https://lh3.googleusercontent.com/a-/ALV-UjVbICjo7oYLjG-G8xqfmopExCFeXnhBLPlk2GcKlNqG7QMozCXWGw=w36-h36-p-rp-mo-ba3-br100,Luisa Taveras,Local Guide · 45 reviews · 7 photos,4 years ago,Busy busy place lol. Great to grab eat and go.,4
https://lh3.googleusercontent.com/a-/ALV-UjWClsm6_P2ikXRatIhRawVi2e7NX3nOtnxnc9mnwD1N_ZqLR_Xdsw=w36-h36-p-rp-mo-br100,rojo vololona,8 reviews · 103 photos,5 years ago,A much bigger space and faster service than other five guys locations,5
https://lh3.googleusercontent.com/a-/ALV-UjXqLKt05jqkzS5IXiu1fL11-zPC9Xeq7A94feSpYjV9f6sxu-yy=w36-h36-p-rp-mo-ba2-br100,Christian Pérez,Local Guide · 22 reviews · 20 photos,a year ago,This place's just simple and great at the same time,5
https://lh3.googleusercontent.com/a-/ALV-UjU4wAPEsoUvMVYhzRCz5A2uwQrlRpcrgP47j-CmBy2lKjEvS4ed=w36-h36-p-rp-mo-ba4-br100,Randy H,Local Guide · 54 reviews · 3 photos,4 years ago,Pretty fast service and didn't have to wait long.,4
https://lh3.googleusercontent.com/a-/ALV-UjX0D0BiCOtZHlbUkWZ8YlGtA7q8BM3oP_-Y0tKAjjrHuxuxMDZP8Q=w36-h36-p-rp-mo-ba4-br100,Luke Norrell,Local Guide · 90 reviews · 13 photos,6 years ago,The service was overall fast and the food was amazing.,5
https://lh3.googleusercontent.com/a-/ALV-UjVtRZhB9U2xEOd8dSyL34Q0K2t6BajP1_i7F47kflgpHQJtG7c=w36-h36-p-rp-mo-ba5-br100,Peter Anthony Fajardo,Local Guide · 146 reviews · 281 photos,4 years ago,great burgers.. fresh & fast,5
https://lh3.googleusercontent.com/a-/ALV-UjXImCgmW5qO3ZzhmHQoBHxBZd4QQGyowhJSZd87M8WXgPvlez_I=w36-h36-p-rp-mo-ba3-br100,Iván Torres Trueba (Colmillion),Local Guide · 27 reviews · 1 photo,5 years ago,"Delicious burgers, a little expensive for the size of the meal offered.",4
https://lh3.googleusercontent.com/a-/ALV-UjUZREAjqc2_JCrwUQdXVa1wYWpXJYVw1-DFE8WyLenZV33eBq_g=w36-h36-p-rp-mo-ba3-br100,AstroLove (Pastel),Local Guide · 50 reviews · 3 photos,6 years ago,My fav burgers will always be Five Guys..hands down!,5
https://lh3.googleusercontent.com/a-/ALV-UjXuKNk9Db57zvVStDKStRGt8qebASxqnpfYokcGmD8V2_caGeHipQ=w36-h36-p-rp-mo-ba4-br100,Gustavo Caselli,Local Guide · 82 reviews · 18 photos,5 years ago,Good double cheeseburguer. Big variety of Coke flavours.,4
https://lh3.googleusercontent.com/a-/ALV-UjUvmSRMiHbUpjq96lvb1SrddXiURUNnt-p_uEjOhF5j6PVNP1MY=w36-h36-p-rp-mo-br100,Davide Socol,4 reviews,5 years ago,"Five Guys, five stars! Great burger and chips",5
https://lh3.googleusercontent.com/a-/ALV-UjWneztAtNnGmiQDyP3Pq5KDERWwBJGI2GV1_xMIleqxYEwSAT0ndA=w36-h36-p-rp-mo-br100,Farshid Roshanravan,4 reviews · 1 photo,6 years ago,Tasty! Lunch hours you hardly can find a sit,5
https://lh3.googleusercontent.com/a-/ALV-UjWFK1SXoDHgEnFh6vf2-_VT7JlhtRGZuoJmaNloB2kLtZlsYeA6=w36-h36-p-rp-mo-br100,Anna Baker,43 reviews · 5 photos,6 years ago,GREAT service! Would totally go back next time I'm in the area!,5
https://lh3.googleusercontent.com/a-/ALV-UjWNnLmlVdUBvePWW7zthoDH-pNROkPee4KGp3lcyyONAnVsMbY=w36-h36-p-rp-mo-br100,Jill Martin,1 review,10 years ago,Great food every time I went there,5
https://lh3.googleusercontent.com/a-/ALV-UjW_JJxt2oqv5NuiSTiXDsN6a0o1dWDrl-XJFTOJOpCwPZwBU3tj=w36-h36-p-rp-mo-ba3-br100,Bohani,Local Guide · 33 reviews · 84 photos,4 years ago,Probably the best fast food restaurant in NYC!,5
https://lh3.googleusercontent.com/a-/ALV-UjXesXb9kqmTwmvEHFmObVsZ4iRrn_vYfzGj-zNuDNn9x_113mUAfg=w36-h36-p-rp-mo-ba4-br100,Carlyle Campbell (Cal),Local Guide · 142 reviews · 71 photos,2 years ago,The customers are annoying but the staff is absolutely wonderful here.,4
https://lh3.googleusercontent.com/a/ACg8ocIegYRlFWtI3paMhLMaul1gWbShp_cND6vF4TOjTcKYvPLafA=w36-h36-p-rp-mo-ba4-br100,Ammar Elahi,Local Guide · 177 reviews · 19 photos,4 years ago,The food is good and the establishment is clean.,4
https://lh3.googleusercontent.com/a-/ALV-UjVxgczi6hpq3kr7Pf6VFyXm7XogC87RdqQa6N-1rwAqrw35_3g=w36-h36-p-rp-mo-ba4-br100,Andrew Jester,Local Guide · 168 reviews · 2 photos,5 years ago,Great fries. Burgers ok.,5
https://lh3.googleusercontent.com/a/ACg8ocLhNI8QnWrbGXz8WP-hJaegnsmSlgxHY2RE9RgHHUxO_4Smdw=w36-h36-p-rp-mo-ba6-br100,shan kao,"Local Guide · 601 reviews · 5,125 photos",5 years ago,good place having meals near Rockfeller center.,4
https://lh3.googleusercontent.com/a-/ALV-UjXHRUYqKTJ0MVDxXiHVsdn_uOxsAk6o4YB0CqxqJYNYvajELyXX=w36-h36-p-rp-mo-ba4-br100,Will Smith (Captain_wps),Local Guide · 96 reviews · 80 photos,a year ago,All the toppings free and delicious,5
https://lh3.googleusercontent.com/a-/ALV-UjU4l8-pHn_H5to7PQIskmpECbbF-_EZdXXoKK7WQdNG_iAOHR0v=w36-h36-p-rp-mo-br100,Christian Adden,20 reviews · 11 photos,6 years ago,Simply love their burgers!,5
https://lh3.googleusercontent.com/a/ACg8ocKG3EZqb90Fo4zagX-eN788mX3iNR_CywW5U0qJ2f94hTwqFA=w36-h36-p-rp-mo-br100,Kari Ernst,5 reviews · 5 photos,5 years ago,Fast and friendly! Hot and fresh food!,5
https://lh3.googleusercontent.com/a-/ALV-UjWeVd4jaWyAqgnM4kbCBDlMUTMxB0V8SMvMkDItO6RnVZr_koOp=w36-h36-p-rp-mo-ba4-br100,Russell Hughes,Local Guide · 59 reviews · 52 photos,3 years ago,Great food.  Following COVID guidelines.,5
https://lh3.googleusercontent.com/a-/ALV-UjUzylvJlYorXyEs5rzU2dtcfy1wHNi28xVtj6kgplEnoVgBHXpl=w36-h36-p-rp-mo-ba4-br100,Florian Stimberg,Local Guide · 60 reviews · 39 photos,7 years ago,Best fast food burger on the east coast.,5
https://lh3.googleusercontent.com/a-/ALV-UjWo9bD9VMkYDbkyj-kTa6wnOYvktFsFUTgmiAP_vom8EB0kQjw=w36-h36-p-rp-mo-ba4-br100,Nuno Reifschneider,Local Guide · 128 reviews · 76 photos,9 months ago,Crowded iconic restaurant,5
https://lh3.googleusercontent.com/a-/ALV-UjWCruD5TI_8Dpcatg2I9xrK70t-LJJ7kOK4Fe0vVknWzsVm-bzK=w36-h36-p-rp-mo-br100,1 BIT,2 reviews,3 years ago,The smoothies are so good I needed more,5
https://lh3.googleusercontent.com/a-/ALV-UjUs-hH10r-0T-cYdTzrJ55ahvBJbEKWfkf7nHUSLNoqfNZuS3E0=w36-h36-p-rp-mo-ba2-br100,Adam Morrissey,Local Guide · 8 reviews,5 years ago,Good food not alot of seating,4
https://lh3.googleusercontent.com/a/ACg8ocJ1ck7agjsH6HAOIcZvFCdPBGy0NyIUGoL67eO_Ta9qW11kaQ=w36-h36-p-rp-mo-br100,Mapu Iriarte,17 reviews,2 years ago,Best French Fries ever!,5
https://lh3.googleusercontent.com/a/ACg8ocJSZwr20jO9Wzwhca0iPTO4wlZ6qEheu713dcFN42L1O3t0eQ=w36-h36-p-rp-mo-ba4-br100,Ori Kokin,Local Guide · 39 reviews · 2 photos,a year ago,"Good meal, nice place",4
https://lh3.googleusercontent.com/a-/ALV-UjX6LV-nznTsTvciEpSG6aN8nWctzqexLpLOjAUHbnT6X3xjP09uYQ=w36-h36-p-rp-mo-ba5-br100,lorenzo,Local Guide · 242 reviews · 627 photos,7 years ago,Top hamburgers! Fine meat and very tasty!,5
https://lh3.googleusercontent.com/a-/ALV-UjXNojpQ1mTTDMQ7TyCcWwPSCUWM3Pn8GBFI-kF1epi8Havg_WY=w36-h36-p-rp-mo-br100,Cory Weaver,3 reviews · 1 photo,5 years ago,"Good food, just wish service was faster.",4
https://lh3.googleusercontent.com/a/ACg8ocLSbZIDwTlgwt1R38wFnf0gHS9ZnJMWqBB0DOIhtBjdazdtrw=w36-h36-p-rp-mo-br100,Sharon Ratcliffe,21 reviews · 5 photos,a year ago,Food ok,4
https://lh3.googleusercontent.com/a/ACg8ocJsVdTg30UeL3_idL-jxDyvcQ1OPwD5rAJADqTR_wnFiNEEvA=w36-h36-p-rp-mo-br100,Gina Polanco,2 reviews,2 years ago,Gave great amount of fries.,5
https://lh3.googleusercontent.com/a-/ALV-UjXrOxfIRLWVoFOs-tJ-zaLwt5yaj50ZVDA5VKDrpVHPAvTwpiKrEg=w36-h36-p-rp-mo-ba3-br100,Daniel Techy,Local Guide · 39 reviews,7 years ago,One of the best burgers in the city!,5
https://lh3.googleusercontent.com/a-/ALV-UjVstz0xQwH6z35HigPZffHquCKFH1P0t2cbwQq-eptcBHGAI3tACQ=w36-h36-p-rp-mo-ba4-br100,Steve Nave,Local Guide · 88 reviews · 248 photos,7 years ago,Quick service even though it was super busy!,4
https://lh3.googleusercontent.com/a-/ALV-UjWPFt1K2xqV6GMlCBi0lkj_lxq6wnL82A3t_Rhjf-W3gLRXVgVA=w36-h36-p-rp-mo-ba4-br100,erik donham,Local Guide · 130 reviews · 241 photos,6 years ago,"Fast, lots of topping options, good fries",4
https://lh3.googleusercontent.com/a-/ALV-UjVmNLleOM-bED2piIGIwx3wgp-sx7sIVAH0xhEUeqZi3whkXq_N=w36-h36-p-rp-mo-ba3-br100,Brenir Navarro,Local Guide · 60 reviews · 23 photos,6 years ago,Best place to get burgers!,5
https://lh3.googleusercontent.com/a-/ALV-UjUBhWhzVZgF_90dT4WspPoubJo83HWi1Djrj7I0bX5mEBtu4SP7tA=w36-h36-p-rp-mo-ba5-br100,Ye Hang Yeo,"Local Guide · 74 reviews · 1,607 photos",5 years ago,They've got fries and burgers all figured out,5
https://lh3.googleusercontent.com/a/ACg8ocKXIvUG3kq_B0QkXneu_47DUr1IGaUc5t4YdTTE98pNUFjkCg=w36-h36-p-rp-mo-ba4-br100,Gianfranco Miranda,Local Guide · 173 reviews · 36 photos,4 years ago,One of the best hamburger's of NY,5
https://lh3.googleusercontent.com/a/ACg8ocJ6bjtt50lx0y4QqFfSaWyH65hvGkQnhqNQyrwFmKeKqwDTCQ=w36-h36-p-rp-mo-br100,Jin Lee,1 review,5 years ago,Best kind staffs ever!!! Thank you soooo much!,5
https://lh3.googleusercontent.com/a/ACg8ocK6ipQ-dFfSe_mXclZs8-51jjY3uzJE4tC8S8NitCkYbI3Dwg=w36-h36-p-rp-mo-br100,Jake B,14 reviews,4 years ago,Delucious burgers at a good price,4
https://lh3.googleusercontent.com/a-/ALV-UjWOp5MUrSq3IRL1I3zWN-H_Aq0Fl2hPU-lMqdta5z6vgR7f7gtUfQ=w36-h36-p-rp-mo-ba3-br100,Linus Grün,Local Guide · 26 reviews · 2 photos,5 years ago,Liked it fries were good,4
https://lh3.googleusercontent.com/a-/ALV-UjUYUOSua7kiYc82pqCssalV37tjSjZSEsMW7gJ3N5SvXfgBzck=w36-h36-p-rp-mo-br100,Nils Glauser,27 reviews · 8 photos,4 years ago,Really really good burgers and fries,5
https://lh3.googleusercontent.com/a-/ALV-UjX-9PiCDnojfLPRrbqVckLW9noJjbk4QRleSXIXkg9KvIL_kjVkhA=w36-h36-p-rp-mo-ba3-br100,Autumn Apollonia,Local Guide · 46 reviews · 51 photos,4 years ago,"Awesome food, fast service.",5
https://lh3.googleusercontent.com/a-/ALV-UjVrWf2i_Ixdics-Ho5gjZUPUaT23kqBC7C4b3W-nwZZ6stOajM=w36-h36-p-rp-mo-br100,Michael Brach,30 reviews · 5 photos,4 years ago,Always great food and service!,5
https://lh3.googleusercontent.com/a-/ALV-UjW2TNc1uRD4XTDpx8WyDr5jJLTSJsuOcBbArqjqffYreLAR7Ovn6w=w36-h36-p-rp-mo-ba3-br100,Joe Rainwater,Local Guide · 40 reviews · 6 photos,5 years ago,Great burgers fresh fries,5
https://lh3.googleusercontent.com/a-/ALV-UjX0BKeECy72yUv6smQRLFD-3v0nkx-XFU2BVahYnNey8p0a_wM-=w36-h36-p-rp-mo-ba5-br100,Raja Usman Rehman,Local Guide · 614 reviews · 218 photos,6 years ago,Gets very busy during lunch hours...expect delays,4
https://lh3.googleusercontent.com/a-/ALV-UjVA3h3poSrl6ptENShMzGQ5zDawXB6BS5vTHHsXcTJ86z6V_CSJ=w36-h36-p-rp-mo-ba4-br100,Ruth Marmolejos,Local Guide · 147 reviews · 114 photos,5 years ago,"Nice place, good services, delicius burgues!!",5
https://lh3.googleusercontent.com/a-/ALV-UjUwbQQm7yLHE_EWdBpi9LYFVODo6Vc-Wur6mWKb1Nkpd-znfc79aQ=w36-h36-p-rp-mo-ba5-br100,Gild Shen,"Local Guide · 80 reviews · 1,992 photos",4 years ago,Just love it,5
https://lh3.googleusercontent.com/a/ACg8ocLlkwGn9BAXTg8drNSEN9tGvti-wsbLs2CVUKXWRmW2FNQpHQ=w36-h36-p-rp-mo-br100,Seoung Cheol Kim,15 reviews · 19 photos,4 years ago,So  nice  food~ enjoy it,5
https://lh3.googleusercontent.com/a-/ALV-UjUukBV_xlPoLD90eK2cs7Wrv0KpKpRzfxNqXIrB-n02GFRwVFJb=w36-h36-p-rp-mo-ba4-br100,Sam F,Local Guide · 260 reviews · 223 photos,a year ago,Friendly and Helpful staff.,5
https://lh3.googleusercontent.com/a-/ALV-UjUwrF-0T_EPUqA8J6qBn63BsLmyHE4SYASgDMaVNrVsWTHahzhlIA=w36-h36-p-rp-mo-ba5-br100,Karan Suneja,"Local Guide · 44 reviews · 1,098 photos",6 years ago,Fast service .. good burgers ..,4
https://lh3.googleusercontent.com/a-/ALV-UjUuwh6250vQcJKsU8v285ViWGIWjUJQRPA0doas8lgCay4qZQyZPQ=w36-h36-p-rp-mo-ba5-br100,Sergio Scardigno,"Local Guide · 51 reviews · 1,065 photos",5 years ago,"Great food, quick service",5
https://lh3.googleusercontent.com/a-/ALV-UjXwW7dtjji4DDcxjMg3kwcQ4dcEXG7DXK28ciZbm2kxAH3Ao_td=w36-h36-p-rp-mo-ba3-br100,Nerea Garcia Rodriguez,Local Guide · 26 reviews · 2 photos,4 years ago,Burgers and hot dogs are lovely,5
https://lh3.googleusercontent.com/a/ACg8ocIkKrNf1g_Wi9xVThNCA_CgJDCrNa1zou6jTN-M8-3R2Yv7Cg=w36-h36-p-rp-mo-ba4-br100,Ray McDonnell,Local Guide · 118 reviews · 434 photos,5 years ago,Good burgers and free peanuts,4
https://lh3.googleusercontent.com/a/ACg8ocLWAuwHpbMjYK52WxSHm4ZndK1DNzfXj1YECRZmyGR_oBnziQ=w36-h36-p-rp-mo-ba3-br100,nicolas yue,Local Guide · 71 reviews · 10 photos,7 years ago,"Good burger , free toppings !",5
https://lh3.googleusercontent.com/a-/ALV-UjVNXYo2W53Zj7r_-d7OciMITaFZ-VeSupFT-3_tsbEkUDRevCQ=w36-h36-p-rp-mo-br100,George Albicker,4 reviews,6 years ago,Best burgers and fries ever,5
https://lh3.googleusercontent.com/a-/ALV-UjW0BzHxDlxIrmf9LtZBMJQdiTYPaOlTtaHQ5J1N6videwd7cB2G=w36-h36-p-rp-mo-ba5-br100,Chemah Rivera,Local Guide · 196 reviews · 342 photos,4 years ago,fast clean. these guys are the best guys,5
https://lh3.googleusercontent.com/a/ACg8ocJNwTTyFtOeI-K736xDgOEAgc2oo4JGrhxw738M59LQygEfWg=w36-h36-p-rp-mo-ba3-br100,gilbert vega,Local Guide · 54 reviews · 21 photos,6 years ago,Great food the staff are awesome,5
https://lh3.googleusercontent.com/a/ACg8ocLTBWVsnqvXLe7EWr2dE51aBhQDrPRmaxoM9hqEmuJ3TPTfJA=w36-h36-p-rp-mo-br100,José Miguel Fernández Parodi,18 reviews,11 months ago,Excellent taste !!! I love it !!!,5
https://lh3.googleusercontent.com/a-/ALV-UjWGpjdFvxsSWce6wUodE7UfRvT_A1uA5qffaYi_51539xB4OGjW=w36-h36-p-rp-mo-ba2-br100,Louis Rigos,Local Guide · 22 reviews · 4 photos,4 years ago,Hospitality and as always great food !,5
https://lh3.googleusercontent.com/a-/ALV-UjUs0CVcGvuSxeIKbD0Mhl8APsqsxp09-0ErawSzGys0kdzucOx7aQ=w36-h36-p-rp-mo-br100,Cristina Paniagua,6 reviews · 4 photos,a year ago,Fast food,4
https://lh3.googleusercontent.com/a/ACg8ocK_3o798VwCOqCgaNihmt5Duq9YBg-BUWR_8idwgxzxdy5MbK7Y=w36-h36-p-rp-mo-ba4-br100,Halder Lugo,Local Guide · 53 reviews · 92 photos,6 years ago,Excellent burguer and fries,5
https://lh3.googleusercontent.com/a-/ALV-UjVfVXgXGazktuyhLRdLFGB0HFCPJdl2NC6dboYR2flAbkl_ffp0=w36-h36-p-rp-mo-ba4-br100,Daan Hagenbeek,Local Guide · 36 reviews · 173 photos,4 years ago,Great staf surfing great fastdood,5
https://lh3.googleusercontent.com/a-/ALV-UjV3vVGpYZ876KcBXHCCV8B8RBpxPAMDHvkEaaftAUm924SPryXv=w36-h36-p-rp-mo-br100,Adrianne Brown,11 reviews · 10 photos,5 years ago,We aim to serve with excellence,5
https://lh3.googleusercontent.com/a-/ALV-UjUGB1or_WjNQ5CjEWxJYjGolZjwCraOeIhkm5BWmhUhdsEAl6ZqIw=w36-h36-p-rp-mo-ba3-br100,Mihovil Mandic,Local Guide · 45 reviews · 45 photos,6 years ago,Onr of the best NY burgers,5
https://lh3.googleusercontent.com/a-/ALV-UjVVPpKkztSkvxG4dNKFWSFaOotPtkuN3SXGlkul726yKmY-_e8L=w36-h36-p-rp-mo-ba3-br100,Luis Sorrentini,Local Guide · 47 reviews · 36 photos,10 months ago,Great selection,5
https://lh3.googleusercontent.com/a/ACg8ocI3PgrLhKD57TWWQ1AEUAllVnGDVhYmnM_u7zw4zm8TdS3KVA=w36-h36-p-rp-mo-ba4-br100,Tal Pal Attia,Local Guide · 70 reviews · 525 photos,7 years ago,Good fries! Too salty..,5
